ticker,target_name,horizon,spike_percentile,embedding_variant,alignment_mode,placebo_variant,evaluation_filter,num_test_spikes,num_test_samples,precision,recall,f1,roc_auc,pr_auc
BX,log_gk,1,90.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,3,86,0.05555555555555555,0.3333333333333333,0.09523809523809523,0.5622489959839357,0.08609168609168609
C,log_gk,1,90.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,1,100,0.0,0.0,0.0,0.6363636363636364,0.02702702702702703
ABT,log_gk,1,95.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,1,125,0.1,1.0,0.18181818181818182,0.9435483870967742,0.125
AMD,log_gk,1,95.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,5,173,0.05263157894736842,0.4,0.09302325581395349,0.5011904761904763,0.04187078235291835
AMGN,log_gk,1,95.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,2,77,0.16666666666666666,0.5,0.25,0.7466666666666666,0.525
AXP,log_gk,1,95.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,2,85,0.0,0.0,0.0,0.5963855421686747,0.04827968923418424
BAC,log_gk,1,95.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,2,105,0.1,0.5,0.16666666666666666,0.6990291262135923,0.0734126984126984
BX,log_gk,1,95.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,0,86,,,,,
C,log_gk,1,95.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,0,100,,,,,
ABT,log_gk,3,80.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,15,125,0.2857142857142857,0.26666666666666666,0.27586206896551724,0.527878787878788,0.2167089098765538
AMD,log_gk,3,80.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,20,173,0.12,0.3,0.17142857142857143,0.49607843137254903,0.15347532220785853
AMGN,log_gk,3,80.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,9,77,0.0,0.0,0.0,0.30392156862745096,0.08812104821849727
AXP,log_gk,3,80.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,8,85,0.1,0.125,0.1111111111111111,0.586038961038961,0.1255958973612482
BAC,log_gk,3,80.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,7,105,0.1111111111111111,0.2857142857142857,0.16,0.705539358600583,0.1766467990705054
BX,log_gk,3,80.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,12,86,0.20512820512820512,0.6666666666666666,0.3137254901960784,0.7150900900900901,0.4687253022113516
C,log_gk,3,80.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,8,100,0.05555555555555555,0.125,0.07692307692307693,0.6046195652173914,0.1573930960887075
ABT,log_gk,3,85.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,9,125,0.2,0.3333333333333333,0.25,0.4559386973180077,0.1024990792088425
AMD,log_gk,3,85.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,14,173,0.09615384615384616,0.35714285714285715,0.15151515151515152,0.5300988319856245,0.14830835778529988
AMGN,log_gk,3,85.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,8,77,0.0,0.0,0.0,0.3079710144927536,0.08005610754377201
AXP,log_gk,3,85.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,6,85,0.09090909090909091,0.16666666666666666,0.11764705882352941,0.6012658227848101,0.11025132275132275
BAC,log_gk,3,85.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,5,105,0.09090909090909091,0.4,0.14814814814814814,0.772,0.18845578231292517
BX,log_gk,3,85.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,9,86,0.2,0.6666666666666666,0.3076923076923077,0.6897546897546897,0.35800415736380475
C,log_gk,3,85.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,4,100,0.08333333333333333,0.25,0.125,0.8177083333333334,0.21085858585858586
ABT,log_gk,3,90.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,4,125,0.09090909090909091,0.25,0.13333333333333333,0.45867768595041325,0.05377238502238502
AMD,log_gk,3,90.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,6,173,0.03636363636363636,0.3333333333333333,0.06557377049180328,0.4780439121756487,0.04283551995973889
AMGN,log_gk,3,90.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,1,77,0.0,0.0,0.0,0.4078947368421053,0.021739130434782608
AXP,log_gk,3,90.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,4,85,0.125,0.25,0.16666666666666666,0.5771604938271605,0.10326947149236305
BAC,log_gk,3,90.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,3,105,0.037037037037037035,0.3333333333333333,0.06666666666666667,0.673202614379085,0.07545890696704213
BX,log_gk,3,90.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,6,86,0.14285714285714285,0.3333333333333333,0.2,0.675,0.1877208648041981
C,log_gk,3,90.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,3,100,0.1111111111111111,0.3333333333333333,0.16666666666666666,0.8213058419243986,0.22777777777777777
ABT,log_gk,3,95.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,1,125,0.0,0.0,0.0,0.9193548387096774,0.09090909090909091
AMD,log_gk,3,95.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,5,173,0.022222222222222223,0.2,0.04,0.4119047619047619,0.028433715735657283
AMGN,log_gk,3,95.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,0,77,,,,,
AXP,log_gk,3,95.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,3,85,0.0,0.0,0.0,0.6869918699186992,0.10220125786163523
BAC,log_gk,3,95.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,2,105,0.0,0.0,0.0,0.558252427184466,0.03101503759398496
BX,log_gk,3,95.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,2,86,0.07692307692307693,0.5,0.13333333333333333,0.6011904761904763,0.0873015873015873
C,log_gk,3,95.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,1,100,0.25,1.0,0.4,1.0,1.0
ABT,log_abs_return,1,80.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,15,125,0.14285714285714285,0.26666666666666666,0.18604651162790697,0.49272727272727274,0.1872985647649195
AMD,log_abs_return,1,80.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,23,173,0.16666666666666666,0.4782608695652174,0.24719101123595505,0.5652173913043479,0.1777759387045967
AMGN,log_abs_return,1,80.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,19,77,0.2,0.21052631578947367,0.20512820512820512,0.515426497277677,0.27819033481080635
AXP,log_abs_return,1,80.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,10,85,0.18181818181818182,0.2,0.19047619047619047,0.7586666666666667,0.22201127160213485
BAC,log_abs_return,1,80.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,20,105,0.22727272727272727,0.25,0.23809523809523808,0.53,0.28271263584446926
BX,log_abs_return,1,80.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,15,86,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.6901408450704225,0.3673220194012862
C,log_abs_return,1,80.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,10,100,0.26666666666666666,0.4,0.32,0.56,0.2968049121457662
ABT,log_abs_return,1,85.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,9,125,0.08571428571428572,0.3333333333333333,0.13636363636363635,0.4616858237547892,0.10981550064990958
AMD,log_abs_return,1,85.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,15,173,0.06896551724137931,0.26666666666666666,0.1095890410958904,0.5451476793248945,0.22038879186295973
AMGN,log_abs_return,1,85.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,16,77,0.2,0.1875,0.1935483870967742,0.46311475409836067,0.25707626661860017
AXP,log_abs_return,1,85.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,6,85,0.1111111111111111,0.16666666666666666,0.13333333333333333,0.7911392405063291,0.17388997168408935
BAC,log_abs_return,1,85.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,12,105,0.15384615384615385,0.16666666666666666,0.16,0.5519713261648747,0.16040932724756257
BX,log_abs_return,1,85.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,9,86,0.1282051282051282,0.5555555555555556,0.20833333333333334,0.5339105339105339,0.1311509512700698
C,log_abs_return,1,85.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,7,100,0.2727272727272727,0.42857142857142855,0.3333333333333333,0.6574500768049155,0.29102861424289994
ABT,log_abs_return,1,90.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,6,125,0.04,0.16666666666666666,0.06451612903225806,0.3249299719887955,0.08787163024369642
AMD,log_abs_return,1,90.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,12,173,0.07272727272727272,0.3333333333333333,0.11940298507462686,0.5439958592132506,0.23164273131251684
AMGN,log_abs_return,1,90.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,9,77,0.1111111111111111,0.2222222222222222,0.14814814814814814,0.4395424836601307,0.11712916169127638
AXP,log_abs_return,1,90.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,6,85,0.0,0.0,0.0,0.7953586497890295,0.17020430549842314
BAC,log_abs_return,1,90.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,7,105,0.07692307692307693,0.14285714285714285,0.1,0.5553935860058309,0.08373309602368391
BX,log_abs_return,1,90.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,5,86,0.06666666666666667,0.6,0.12,0.5654320987654321,0.1187641676586483
C,log_abs_return,1,90.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,5,100,0.15384615384615385,0.4,0.2222222222222222,0.6610526315789473,0.2237395022140785
ABT,log_abs_return,1,95.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,3,125,0.07142857142857142,0.3333333333333333,0.11764705882352941,0.7650273224043715,0.09270315091210612
AMD,log_abs_return,1,95.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,7,173,0.041666666666666664,0.2857142857142857,0.07272727272727272,0.4690189328743546,0.04200454929602117
AMGN,log_abs_return,1,95.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,2,77,0.0,0.0,0.0,0.5533333333333333,0.07194899817850638
AXP,log_abs_return,1,95.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,2,85,0.0,0.0,0.0,0.7289156626506024,0.07631578947368421
BAC,log_abs_return,1,95.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,3,105,0.0,0.0,0.0,0.6732026143790849,0.055088702147525676
BX,log_abs_return,1,95.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,2,86,0.020833333333333332,0.5,0.04,0.39880952380952384,0.028021349599695006
C,log_abs_return,1,95.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,1,100,0.1,1.0,0.18181818181818182,0.9797979797979798,0.3333333333333333
ABT,log_abs_return,3,80.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,24,125,0.14814814814814814,0.16666666666666666,0.1568627450980392,0.3861386138613861,0.17121067143551455
AMD,log_abs_return,3,80.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,27,173,0.1625,0.48148148148148145,0.24299065420560748,0.5611364789446981,0.2811220520182911
AMGN,log_abs_return,3,80.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,16,77,0.22857142857142856,0.5,0.3137254901960784,0.5850409836065573,0.2577730859939839
AXP,log_abs_return,3,80.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,13,85,0.13333333333333333,0.15384615384615385,0.14285714285714285,0.5170940170940171,0.1778546112925279
BAC,log_abs_return,3,80.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,17,105,0.21428571428571427,0.35294117647058826,0.26666666666666666,0.5467914438502673,0.25708776684693047
BX,log_abs_return,3,80.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,15,86,0.22727272727272727,1.0,0.37037037037037035,0.6892018779342723,0.31060359155926537
C,log_abs_return,3,80.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,10,100,0.16666666666666666,0.3,0.21428571428571427,0.5255555555555556,0.14060145150945114
ABT,log_abs_return,3,85.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,18,125,0.047619047619047616,0.05555555555555555,0.05128205128205128,0.3078920041536864,0.12050112683232234
AMD,log_abs_return,3,85.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,19,173,0.13636363636363635,0.631578947368421,0.22429906542056074,0.5922761449077238,0.27618637031716065
AMGN,log_abs_return,3,85.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,10,77,0.15151515151515152,0.5,0.23255813953488372,0.5925373134328358,0.17179301347913276
AXP,log_abs_return,3,85.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,10,85,0.0,0.0,0.0,0.5720000000000001,0.14519669400337104
BAC,log_abs_return,3,85.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,15,105,0.14285714285714285,0.2,0.16666666666666666,0.49111111111111105,0.1712706725035305
BX,log_abs_return,3,85.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,7,86,0.09090909090909091,0.7142857142857143,0.16129032258064516,0.6274864376130198,0.14534613845538216
C,log_abs_return,3,85.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,6,100,0.14285714285714285,0.5,0.2222222222222222,0.6187943262411347,0.15817464109389576
ABT,log_abs_return,3,90.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,10,125,0.08333333333333333,0.2,0.11764705882352941,0.37999999999999995,0.17030463400442797
AMD,log_abs_return,3,90.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,12,173,0.10465116279069768,0.75,0.1836734693877551,0.6909937888198758,0.21425589285824115
AMGN,log_abs_return,3,90.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,8,77,0.16129032258064516,0.625,0.2564102564102564,0.6068840579710144,0.13916568485861963
AXP,log_abs_return,3,90.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,3,85,0.0,0.0,0.0,0.6747967479674797,0.0696078431372549
BAC,log_abs_return,3,90.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,8,105,0.0,0.0,0.0,0.33634020618556704,0.06096550603514787
BX,log_abs_return,3,90.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,5,86,0.07692307692307693,0.8,0.14035087719298245,0.5654320987654321,0.07881446065080998
C,log_abs_return,3,90.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,3,100,0.0,0.0,0.0,0.4329896907216495,0.041716686674669864
ABT,log_abs_return,3,95.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,4,125,0.0,0.0,0.0,0.25413223140495866,0.025536141490088857
AMD,log_abs_return,3,95.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,8,173,0.09615384615384616,0.625,0.16666666666666666,0.7636363636363637,0.22322869617316804
AMGN,log_abs_return,3,95.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,2,77,0.029411764705882353,0.5,0.05555555555555555,0.5866666666666667,0.055322128851540614
AXP,log_abs_return,3,95.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,2,85,0.0,0.0,0.0,0.7409638554216866,0.06696428571428571
BAC,log_abs_return,3,95.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,3,105,0.0,0.0,0.0,0.40522875816993464,0.03449473893190391
BX,log_abs_return,3,95.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,2,86,0.0,0.0,0.0,0.42857142857142855,0.029449152542372882
C,log_abs_return,3,95.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,1,100,0.0,0.0,0.0,0.5858585858585859,0.023809523809523808
ABT,log_gk,1,80.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,14,125,0.2631578947368421,0.35714285714285715,0.30303030303030304,0.7052767052767054,0.4209593090351721
AMD,log_gk,1,80.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,17,173,0.09433962264150944,0.29411764705882354,0.14285714285714285,0.505656108597285,0.12066680303981411
AMGN,log_gk,1,80.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,13,77,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.5673076923076923,0.2723000357612521
AXP,log_gk,1,80.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,10,85,0.3333333333333333,0.3,0.3157894736842105,0.728,0.3434936252771619
BAC,log_gk,1,80.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,9,105,0.13333333333333333,0.2222222222222222,0.16666666666666666,0.6273148148148148,0.13327707949642553
BX,log_gk,1,80.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,10,86,0.12,0.6,0.2,0.6986842105263158,0.43183489099986017
C,log_gk,1,80.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,9,100,0.42857142857142855,0.3333333333333333,0.375,0.7912087912087913,0.3236717931826628
ABT,log_gk,1,85.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,10,125,0.26666666666666666,0.4,0.32,0.7139130434782609,0.4611976403824666
AMD,log_gk,1,85.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,13,173,0.08888888888888889,0.3076923076923077,0.13793103448275862,0.5865384615384616,0.10425248035947896
AMGN,log_gk,1,85.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,11,77,0.2857142857142857,0.36363636363636365,0.32,0.6694214876033058,0.3099293366070541
AXP,log_gk,1,85.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,7,85,0.125,0.14285714285714285,0.13333333333333333,0.6758241758241759,0.1429810885393118
BAC,log_gk,1,85.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,6,105,0.125,0.3333333333333333,0.18181818181818182,0.6026936026936027,0.11453402817401517
BX,log_gk,1,85.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,6,86,0.0975609756097561,0.6666666666666666,0.1702127659574468,0.6916666666666667,0.35412361733616704
C,log_gk,1,85.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,4,100,0.0,0.0,0.0,0.5625,0.05969214593114241
ABT,log_gk,1,90.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,6,125,0.14285714285714285,0.3333333333333333,0.2,0.5798319327731092,0.19796178388576985
AMD,log_gk,1,90.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,6,173,0.07894736842105263,0.5,0.13636363636363635,0.6307385229540918,0.07983213276935894
AMGN,log_gk,1,90.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,5,77,0.1111111111111111,0.2,0.14285714285714285,0.6194444444444445,0.14677726926010676
AXP,log_gk,1,90.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,4,85,0.16666666666666666,0.25,0.2,0.6604938271604939,0.11747685185185183
BAC,log_gk,1,90.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,5,105,0.07692307692307693,0.2,0.1111111111111111,0.66,0.14548735226043252
BX,log_gk,1,90.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,3,86,0.06451612903225806,0.6666666666666666,0.11764705882352941,0.6305220883534136,0.09659565580618212
C,log_gk,1,90.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,1,100,0.0,0.0,0.0,0.5353535353535354,0.02127659574468085
ABT,log_gk,1,95.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,1,125,0.0,0.0,0.0,0.935483870967742,0.1111111111111111
AMD,log_gk,1,95.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,5,173,0.06666666666666667,0.4,0.11428571428571428,0.6309523809523809,0.05438818101700797
AMGN,log_gk,1,95.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,2,77,0.14285714285714285,0.5,0.2222222222222222,0.7,0.5212765957446809
AXP,log_gk,1,95.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,2,85,0.0,0.0,0.0,0.6867469879518073,0.06492248062015504
BAC,log_gk,1,95.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,2,105,0.2,0.5,0.2857142857142857,0.8058252427184466,0.15064102564102563
BX,log_gk,1,95.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,0,86,,,,,
C,log_gk,1,95.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,0,100,,,,,
ABT,log_gk,3,80.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,15,125,0.29411764705882354,0.3333333333333333,0.3125,0.5333333333333333,0.26681958486511337
AMD,log_gk,3,80.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,20,173,0.11428571428571428,0.4,0.17777777777777778,0.48725490196078436,0.11490396385019151
AMGN,log_gk,3,80.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,9,77,0.0,0.0,0.0,0.2794117647058823,0.08553800391549082
AXP,log_gk,3,80.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,8,85,0.0,0.0,0.0,0.5827922077922078,0.11761310079371252
BAC,log_gk,3,80.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,7,105,0.16666666666666666,0.42857142857142855,0.24,0.6457725947521866,0.14237064809353966
BX,log_gk,3,80.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,12,86,0.19230769230769232,0.8333333333333334,0.3125,0.7105855855855856,0.4444612234631005
C,log_gk,3,80.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,8,100,0.08333333333333333,0.125,0.1,0.4796195652173913,0.09904143137468908
ABT,log_gk,3,85.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,9,125,0.2727272727272727,0.3333333333333333,0.3,0.49042145593869735,0.1379002047217245
AMD,log_gk,3,85.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,14,173,0.08064516129032258,0.35714285714285715,0.13157894736842105,0.4559748427672956,0.07749302938785814
AMGN,log_gk,3,85.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,8,77,0.0,0.0,0.0,0.2898550724637681,0.07836412040274923
AXP,log_gk,3,85.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,6,85,0.0,0.0,0.0,0.5822784810126582,0.09353703841293629
BAC,log_gk,3,85.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,5,105,0.16666666666666666,0.4,0.23529411764705882,0.66,0.1055693235266584
BX,log_gk,3,85.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,9,86,0.1320754716981132,0.7777777777777778,0.22580645161290322,0.6839826839826841,0.3424196426162184
C,log_gk,3,85.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,4,100,0.1,0.25,0.14285714285714285,0.5703125,0.07568467568467568
ABT,log_gk,3,90.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,4,125,0.0,0.0,0.0,0.37396694214876036,0.04696238296807557
AMD,log_gk,3,90.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,6,173,0.020833333333333332,0.16666666666666666,0.037037037037037035,0.4341317365269461,0.037993721790001295
AMGN,log_gk,3,90.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,1,77,0.0,0.0,0.0,0.35526315789473684,0.02
AXP,log_gk,3,90.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,4,85,0.0,0.0,0.0,0.5246913580246914,0.06014874369254165
BAC,log_gk,3,90.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,3,105,0.08333333333333333,0.3333333333333333,0.13333333333333333,0.6732026143790849,0.07914792603698151
BX,log_gk,3,90.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,6,86,0.10256410256410256,0.6666666666666666,0.17777777777777778,0.6291666666666667,0.3400106837606838
C,log_gk,3,90.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,3,100,0.125,0.3333333333333333,0.18181818181818182,0.7079037800687286,0.1235632183908046
ABT,log_gk,3,95.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,1,125,0.0,0.0,0.0,0.9032258064516129,0.07692307692307693
AMD,log_gk,3,95.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,5,173,0.0,0.0,0.0,0.4011904761904762,0.027842003675337006
AMGN,log_gk,3,95.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,0,77,,,,,
AXP,log_gk,3,95.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,3,85,0.0,0.0,0.0,0.5975609756097561,0.05636792452830189
BAC,log_gk,3,95.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,2,105,0.0,0.0,0.0,0.6262135922330097,0.05637254901960784
BX,log_gk,3,95.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,2,86,0.041666666666666664,0.5,0.07692307692307693,0.7857142857142856,0.27702702702702703
C,log_gk,3,95.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,1,100,0.0,0.0,0.0,0.9595959595959596,0.2
ABT,log_abs_return,1,80.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,15,125,0.09523809523809523,0.13333333333333333,0.1111111111111111,0.4139393939393939,0.11390306930537697
AMD,log_abs_return,1,80.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,23,173,0.15873015873015872,0.43478260869565216,0.23255813953488372,0.518840579710145,0.14242407425329157
AMGN,log_abs_return,1,80.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,19,77,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.5272232304900182,0.28883771682092874
AXP,log_abs_return,1,80.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,10,85,0.1111111111111111,0.1,0.10526315789473684,0.7879999999999999,0.26541487594274366
BAC,log_abs_return,1,80.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,20,105,0.2,0.25,0.2222222222222222,0.5405882352941176,0.268724149253118
BX,log_abs_return,1,80.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,15,86,0.22413793103448276,0.8666666666666667,0.3561643835616438,0.6713615023474179,0.3687289402590769
C,log_abs_return,1,80.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,10,100,0.4444444444444444,0.4,0.42105263157894735,0.5611111111111111,0.3566379043095641
ABT,log_abs_return,1,85.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,9,125,0.09523809523809523,0.2222222222222222,0.13333333333333333,0.3955938697318007,0.07099608310099137
