ticker,target_name,horizon,spike_percentile,embedding_variant,alignment_mode,best_variant,correct_text_rank,num_variants,correct_text_mae_improvement_pct,correct_text_num_spike_samples,correct_text_underprediction_reduction
AMD,log_gk,1,80.0,target_sector_event_weighted,same_day_text,correct_text,1,4,2.298975068615441,17,0.013888879590774587
AMD,log_gk,1,80.0,target_sector_event_weighted,shifted_1_day_text,stale_20d,3,4,0.39555474397318213,17,0.0023896788989154123
AMD,log_gk,1,80.0,target_sector_weighted,same_day_text,correct_text,1,4,3.3584275281378284,17,0.020289387296722902
AMD,log_gk,1,80.0,target_sector_weighted,shifted_1_day_text,stale_20d,2,4,1.7212193484722809,17,0.010398463474699624
AMD,log_gk,1,85.0,target_sector_event_weighted,same_day_text,cross_ticker_same_day,2,4,1.867673888985305,13,0.01189521444140551
AMD,log_gk,1,85.0,target_sector_event_weighted,shifted_1_day_text,stale_20d,4,4,0.43212988578889444,13,0.002752235113589164
AMD,log_gk,1,85.0,target_sector_weighted,same_day_text,cross_ticker_same_day,2,4,2.8241564906617254,13,0.01798705184595132
AMD,log_gk,1,85.0,target_sector_weighted,shifted_1_day_text,stale_20d,2,4,1.6287752143928018,13,0.01037366885424235
AMD,log_gk,1,90.0,target_sector_event_weighted,same_day_text,correct_text,1,4,1.7375114012788861,6,0.01387734533316117
AMD,log_gk,1,90.0,target_sector_event_weighted,shifted_1_day_text,stale_20d,3,4,1.2254520752243152,6,0.009787574127346618
AMD,log_gk,1,90.0,target_sector_weighted,same_day_text,cross_ticker_same_day,3,4,2.66733358480465,6,0.021303750437452102
AMD,log_gk,1,90.0,target_sector_weighted,shifted_1_day_text,stale_20d,4,4,1.1473212966248187,6,0.009163550713758628
AMD,log_gk,1,95.0,target_sector_event_weighted,same_day_text,correct_text,1,4,1.8931673222649426,5,0.016444790864779613
AMD,log_gk,1,95.0,target_sector_event_weighted,shifted_1_day_text,stale_20d,3,4,0.9531593001003629,5,0.008279514001022292
AMD,log_gk,1,95.0,target_sector_weighted,same_day_text,cross_ticker_same_day,2,4,3.043504913901395,5,0.026437072527302784
AMD,log_gk,1,95.0,target_sector_weighted,shifted_1_day_text,stale_20d,3,4,0.9032416560753428,5,0.00784590984633402
AMD,log_gk,3,80.0,target_sector_event_weighted,same_day_text,stale_20d,4,4,-0.2582327650218703,20,-0.0015831558657436017
AMD,log_gk,3,80.0,target_sector_event_weighted,shifted_1_day_text,stale_20d,2,4,0.6603925245363937,20,0.004048689556588303
AMD,log_gk,3,80.0,target_sector_weighted,same_day_text,correct_text,1,4,2.7455485573387928,20,0.01683222228932286
AMD,log_gk,3,80.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,4,4,-0.8838731999458924,20,-0.005418789675854474
AMD,log_gk,3,85.0,target_sector_event_weighted,same_day_text,stale_20d,3,4,-0.34230383354549715,14,-0.0022847838485396477
AMD,log_gk,3,85.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,2,4,0.4142657912931482,14,0.002765110104509226
AMD,log_gk,3,85.0,target_sector_weighted,same_day_text,correct_text,1,4,2.1852999284642753,14,0.014586275383052984
