ticker,target_name,horizon,spike_percentile,embedding_variant,alignment_mode,placebo_variant,evaluation_filter,num_spike_samples,ts_only_mae,embedding_mae,mae_improvement_pct,underprediction_reduction
ABT,log_abs_return,1,95.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,3,2.345691316634381,1.484141094352139,36.72905365563624,0.8615502222822418
AMD,log_abs_return,1,95.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,7,2.90282232098065,2.5507615727928235,12.128222442112516,0.35206074818782707
AMGN,log_abs_return,1,95.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,2,2.9458166120306295,2.7237648594748984,7.537867484651901,0.22205175255573106
AXP,log_abs_return,1,95.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,2,1.9015547102869845,1.7412399821119011,8.430718680236582,0.1603147281750834
BAC,log_abs_return,1,95.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,3,3.0936636881111994,2.6010567338785155,15.923093260775198,0.4926069542326837
BX,log_abs_return,1,95.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,2,2.413591038692463,2.005799412469745,16.89563889181634,0.4077916262227177
C,log_abs_return,1,95.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,1,0.3871329009508724,0.19463064398960261,49.72510899705177,0.3871329009508724
ABT,log_abs_return,3,80.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,24,1.4698385170987622,1.427337290752255,2.891557531802757,0.04250122634650707
AMD,log_abs_return,3,80.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,27,1.2925204788157958,1.2073778818242278,6.587330598396046,0.08514259699156794
AMGN,log_abs_return,3,80.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,16,1.3851414301779144,1.2734975898502623,8.060104036691182,0.11164384032765201
AXP,log_abs_return,3,80.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,13,1.3926869650933786,1.3338949090748096,4.221483900700335,0.05879205601856919
BAC,log_abs_return,3,80.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,17,1.4765056092179683,1.3965679304354892,5.413977318028481,0.07993767878247937
BX,log_abs_return,3,80.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,15,1.145745548102449,1.0718070367909458,6.453309937268187,0.07393851131150336
C,log_abs_return,3,80.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,10,1.4326429018771083,1.3222015453175193,7.708924283565997,0.1104413565595889
ABT,log_abs_return,3,85.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,18,1.6165463063562908,1.5784563446620676,2.356255527259116,0.03808996169422333
AMD,log_abs_return,3,85.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,19,1.4162332824732167,1.3249780564699216,6.443516554273667,0.09125522600329508
AMGN,log_abs_return,3,85.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,10,1.565996213071277,1.4243148102377154,9.047365609888155,0.14168140283356143
AXP,log_abs_return,3,85.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,10,1.4388802550788098,1.380151655578081,4.0815487802709525,0.0587285995007286
BAC,log_abs_return,3,85.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,15,1.5606765975476167,1.483399431848244,4.951516913933538,0.07727716569937233
BX,log_abs_return,3,85.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,7,1.3752024240493863,1.2963158431922757,5.736361387789239,0.07888658085711064
C,log_abs_return,3,85.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,6,1.5634776182932566,1.3918525040884449,10.977139179783292,0.17162511420481188
ABT,log_abs_return,3,90.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,10,1.7964011105373736,1.731505759275906,3.612520103711965,0.06489535126146775
AMD,log_abs_return,3,90.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,12,1.586581669731857,1.5127511730937258,4.653431843228669,0.07383049663813113
AMGN,log_abs_return,3,90.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,8,1.6890463232585187,1.529292185826184,9.458244882481132,0.1597541374323347
AXP,log_abs_return,3,90.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,3,1.7855400963896404,1.6988167912581087,4.85697886633216,0.086723305131532
BAC,log_abs_return,3,90.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,8,1.7967386863707893,1.6950290130487131,5.6607938646614375,0.10170967332207614
BX,log_abs_return,3,90.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,5,1.546478921868183,1.4821119383323977,4.162163649668652,0.06436698353578504
C,log_abs_return,3,90.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,3,1.833864733857567,1.7291384786729482,5.710685921983206,0.10472625518461894
ABT,log_abs_return,3,95.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,4,2.1714381731391503,2.08651035449662,3.911132248345522,0.08492781864252996
AMD,log_abs_return,3,95.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,8,1.7242088604242807,1.648543779802297,4.388394141726224,0.07566508062198363
AMGN,log_abs_return,3,95.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,2,2.0879177473907022,1.911927584794128,8.428979676834084,0.17599016259657452
AXP,log_abs_return,3,95.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,2,1.8977190322700426,1.7652523274772491,6.980311760605436,0.13246670479279343
BAC,log_abs_return,3,95.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,3,2.008031200925527,1.8536502505980794,7.688174877775368,0.15438095032744728
BX,log_abs_return,3,95.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,2,1.7395603916227456,1.7375773179999618,0.11399854999766974,0.0019830736227837154
C,log_abs_return,3,95.0,target_sector_event_weighted,same_day_text,correct_text,target_event_keyword,1,2.1476471965192094,1.827087532062611,14.926085856938897,0.32055966445659845
ABT,log_gk,1,80.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,14,0.5620180193370048,0.5618612514363482,0.027893749891059662,0.00015676790065663075
AMD,log_gk,1,80.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,17,0.6041335454385347,0.6042635099167376,-0.021512541255851662,-0.00012996447820293026
AMGN,log_gk,1,80.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,13,0.5839499216471353,0.5829914347485963,0.16413854390723664,0.0009584868985390571
AXP,log_gk,1,80.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,10,0.6462206533101934,0.6465697185248185,-0.05401641263506969,-0.0003490652146249662
BAC,log_gk,1,80.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,9,0.7376931090287666,0.7197710356890036,2.429475498742141,0.017922073339763048
BX,log_gk,1,80.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,10,0.39134399083647553,0.38335724355798384,2.040850879406752,0.0041813021314183185
C,log_gk,1,80.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,9,0.4886474269940243,0.4754052750551732,2.7099604351366056,0.013242151938851107
ABT,log_gk,1,85.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,10,0.6326689371777252,0.6320620399769253,0.09592650518092155,0.0006068972007998496
AMD,log_gk,1,85.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,13,0.6368999701477859,0.6363661554111827,0.08381453314863913,0.0005338147366033083
AMGN,log_gk,1,85.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,11,0.5972261951454987,0.5923610143880705,0.814629498333185,0.004865180757428094
AXP,log_gk,1,85.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,7,0.7790123383130497,0.779402032368554,-0.050024118532980597,-0.00038969405550418453
BAC,log_gk,1,85.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,6,0.8629425569370781,0.8629045012321647,0.004409992832954823,3.805570491340523e-05
BX,log_gk,1,85.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,6,0.4191873896020832,0.3969337425071142,5.30875871912402,0.015911238516513364
C,log_gk,1,85.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,4,0.7403898281831056,0.738068525817001,0.3135243459247708,0.002321302366104616
ABT,log_gk,1,90.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,6,0.8662846179200151,0.8679104345277696,-0.18767695675564086,-0.0016258166077543674
AMD,log_gk,1,90.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,6,0.7986908933631663,0.7903219217612675,1.0478361117476118,0.008368971601898792
AMGN,log_gk,1,90.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,5,0.7401301966556576,0.7261098650408351,1.8943061204872609,0.014020331614822546
AXP,log_gk,1,90.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,4,0.9149140832687737,0.9087141394266876,0.6776531212564968,0.006199943842086109
BAC,log_gk,1,90.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,5,0.8830063770763807,0.8777620008156379,0.593922807002465,0.005244376260742811
BX,log_gk,1,90.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,3,0.5959605528885588,0.5782460702157214,2.972425370601648,0.017714482672837335
C,log_gk,1,90.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,1,0.9241820403033101,0.9600222326941745,-3.8780446738720378,-0.035840192390864445
ABT,log_gk,1,95.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,1,1.0232591473116193,1.0489001247852547,-2.5058146356180946,-0.025640977473635473
AMD,log_gk,1,95.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,5,0.8686390617130246,0.8646986783173137,0.4536272393668498,0.003940383395710967
AMGN,log_gk,1,95.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,2,0.8572607141579454,0.846041388264624,1.3087414024730653,0.011219325893321308
AXP,log_gk,1,95.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,2,1.0188047690991309,1.0059563447769513,1.2611272259297228,0.012848424322179586
BAC,log_gk,1,95.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,2,1.1390909327769498,1.1342211526581192,0.42751460649052764,0.004869780118830658
ABT,log_gk,3,80.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,15,0.5812035140558642,0.586344588124593,-0.8845566044245592,-0.00514107406872899
AMD,log_gk,3,80.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,20,0.6130731960405776,0.6078815393384641,0.8468249363441264,0.005191656702113456
AMGN,log_gk,3,80.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,9,0.6176728055449523,0.6250812800498834,-1.1994173028865733,-0.007408474504931107
AXP,log_gk,3,80.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,8,0.863204083330072,0.8577016609679619,0.637441651212181,0.005502422362110182
BAC,log_gk,3,80.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,7,0.7105616199097647,0.717986480592259,-1.0449284726970132,-0.007424860682494229
BX,log_gk,3,80.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,12,0.5326304104925836,0.5361660306129118,-0.6638036527164052,-0.002869220831795231
C,log_gk,3,80.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,8,0.6449256551447198,0.6423093475738646,0.40567584030566867,0.002616307570855292
ABT,log_gk,3,85.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,9,0.7043317084518211,0.7103885379879304,-0.8599399208396733,-0.006056829536109297
AMD,log_gk,3,85.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,14,0.6674724687930441,0.6737231377426871,-0.9364684300680971,-0.006250668949643228
AMGN,log_gk,3,85.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,8,0.6448734654610025,0.6505051570073274,-0.8733017945309426,-0.005631691546324813
AXP,log_gk,3,85.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,6,0.9457261966618753,0.9395408392267904,0.6540325790823267,0.0061853574350849705
BAC,log_gk,3,85.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,5,0.8117910153010023,0.8126912746529819,-0.11089792015569003,-0.000900259351979571
BX,log_gk,3,85.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,9,0.6131236700806618,0.6230958952613981,-1.626462273006737,-0.009972225180736297
C,log_gk,3,85.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,4,0.7807717070891225,0.7865179847145105,-0.73597411038514,-0.005746277625388041
ABT,log_gk,3,90.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,4,0.9270294448927492,0.9417422636968302,-1.587092932715121,-0.01471281880408104
AMD,log_gk,3,90.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,6,0.8872633855122469,0.8949259216522858,-0.8636146002593162,-0.007662536140038867
AMGN,log_gk,3,90.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,1,0.6283190808500185,0.6376488910773803,-1.484884115685298,-0.00932981022736179
AXP,log_gk,3,90.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,4,1.1005966607601765,1.0932202542339446,0.6702188721104234,0.007376406526231838
BAC,log_gk,3,90.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,3,1.0933454778914515,1.08071202554962,1.1554858548640472,0.012633452341831367
BX,log_gk,3,90.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,6,0.6321752616522828,0.6408349971394486,-1.3698314395492668,-0.00865973548716581
C,log_gk,3,90.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,3,0.8318629655790103,0.8337890961095692,-0.23154420983487775,-0.0019261305305589005
ABT,log_gk,3,95.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,1,1.0276705618993436,1.0159548528071038,1.140025755976383,0.011715709092239734
AMD,log_gk,3,95.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,5,0.9456344229299953,0.9531883405339496,-0.7988200747334161,-0.007553917603954208
AXP,log_gk,3,95.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,3,1.087494897991131,1.085301917021548,0.2016543685523345,0.0021929809695828695
BAC,log_gk,3,95.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,2,1.2828557361827784,1.2855562591401175,-0.21050870188839152,-0.0027005229573391354
BX,log_gk,3,95.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,2,0.7731724747526869,0.7567776422077337,2.1204625203706846,0.01639483254495322
C,log_gk,3,95.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,1,0.703203212709496,0.7299427556974494,-3.8025342468109353,-0.026739542987953335
ABT,log_abs_return,1,80.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,15,2.1286364484420703,2.2319169153415364,-4.851954262789029,-0.10328046689946634
AMD,log_abs_return,1,80.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,23,2.307253961053972,2.2712313173331427,1.5612777929471662,0.0360226437208293
AMGN,log_abs_return,1,80.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,19,2.011413646066492,2.076097274291876,-3.2158292428749853,-0.06468362822538454
AXP,log_abs_return,1,80.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,10,1.7821010496831318,1.7363820345729084,2.565455820720855,0.04571901511022327
BAC,log_abs_return,1,80.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,20,2.100610763211964,2.148441646496665,-2.2769988672991857,-0.04748364686689832
BX,log_abs_return,1,80.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,15,1.9234859842492633,1.9586667999096543,-1.8290133615983726,-0.03518081566039098
C,log_abs_return,1,80.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,10,1.6156311430140455,1.5774994999963248,2.3601700909642136,0.03813164301772072
ABT,log_abs_return,1,85.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,9,2.1113127479317466,2.413370165465844,-14.306616479723083,-0.30205741753409815
AMD,log_abs_return,1,85.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,15,2.484229061984355,2.619132493107334,-5.430394209108108,-0.1349034311229788
AMGN,log_abs_return,1,85.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,16,2.2078219901307676,2.3014793123488264,-4.242068547044027,-0.09365732221805861
AXP,log_abs_return,1,85.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,6,1.81726961331852,1.7361332154502167,4.464741900357864,0.08113639786830322
BAC,log_abs_return,1,85.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,12,2.1518630441143594,2.2283944147738834,-3.5565167991916535,-0.07595264329652059
BX,log_abs_return,1,85.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,9,2.137433607039107,2.180483493842328,-2.014092351755248,-0.043049886803220874
C,log_abs_return,1,85.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,7,1.550942236156938,1.5171158766008435,2.181019948229183,0.03382635955609465
ABT,log_abs_return,1,90.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,6,2.4480962642437913,2.5984882995264313,-6.1432239197136145,-0.1503920352826403
AMD,log_abs_return,1,90.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,12,2.5726500221830615,2.636511626935466,-2.4823277243988895,-0.06386160475240417
AMGN,log_abs_return,1,90.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,9,2.3357238502496087,2.288558797958461,2.0192906060409155,0.047165052291147584
AXP,log_abs_return,1,90.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,6,1.81726961331852,1.7361332154502167,4.464741900357864,0.08113639786830322
BAC,log_abs_return,1,90.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,7,2.2167686684763956,2.277686788973075,-2.748059432766563,-0.05992601644581657
BX,log_abs_return,1,90.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,5,2.201106277316613,2.2499384861147167,-2.2185302591402096,-0.04883220879810377
C,log_abs_return,1,90.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,5,1.695038468780017,1.6096444312969207,5.037881974711623,0.08539403748309624
ABT,log_abs_return,1,95.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,3,2.345691316634381,2.606986253683573,-11.139357305721722,-0.2612949370491924
AMD,log_abs_return,1,95.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,7,2.90282232098065,2.967777696567436,-2.237662812405354,-0.06495537558678574
AMGN,log_abs_return,1,95.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,2,2.9458166120306295,3.0750817769212633,-4.388092740149492,-0.12926516489063378
AXP,log_abs_return,1,95.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,2,1.9015547102869845,1.5792375698556647,16.950190214757242,0.32231714043131987
BAC,log_abs_return,1,95.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,3,3.0936636881111994,3.166698383877368,-2.360783301909555,-0.07303469576616835
BX,log_abs_return,1,95.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,2,2.413591038692463,2.4765289197789757,-2.6076447947291355,-0.06293788108651288
C,log_abs_return,1,95.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,1,0.3871329009508724,0.2638914747848604,31.834397402883475,0.12324142616601197
ABT,log_abs_return,3,80.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,24,1.4698385170987622,1.4896275243472852,-1.3463388677270098,-0.01978900724852295
AMD,log_abs_return,3,80.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,27,1.2925204788157958,1.3045611711592935,-0.9315668525832062,-0.012040692343497991
AMGN,log_abs_return,3,80.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,16,1.3851414301779144,1.3995452955492702,-1.0398840910783924,-0.014403865371356017
AXP,log_abs_return,3,80.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,13,1.3926869650933786,1.4026274925736213,-0.7137661031799886,-0.009940527480242638
BAC,log_abs_return,3,80.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,17,1.4765056092179683,1.4757480741660784,0.05130593796328552,0.0007575350518896841
BX,log_abs_return,3,80.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,15,1.145745548102449,1.1312751076979513,1.262971558428769,0.01447044040449749
C,log_abs_return,3,80.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,10,1.4326429018771083,1.4445028437816505,-0.8278365731615894,-0.011859941904542292
ABT,log_abs_return,3,85.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,18,1.6165463063562908,1.649170252106301,-2.018126274622148,-0.03262394575001047
AMD,log_abs_return,3,85.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,19,1.4162332824732167,1.4488945324790221,-2.306205510773478,-0.032661250005805456
AMGN,log_abs_return,3,85.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,10,1.565996213071277,1.5992843026927257,-2.1256813613976195,-0.0332880896214486
AXP,log_abs_return,3,85.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,10,1.4388802550788098,1.448681670322102,-0.6811835250846017,-0.009801415243292144
BAC,log_abs_return,3,85.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,15,1.5606765975476167,1.5619161171345302,-0.07942193718168229,-0.0012395195869135142
BX,log_abs_return,3,85.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,7,1.3752024240493863,1.3698102300589936,0.39210183868895343,0.0053921939903928285
C,log_abs_return,3,85.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,6,1.5634776182932566,1.604969373419717,-2.6538119024533384,-0.04149175512646034
ABT,log_abs_return,3,90.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,10,1.7964011105373736,1.8034078602677623,-0.3900437207084968,-0.0070067497303887725
AMD,log_abs_return,3,90.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,12,1.586581669731857,1.6420452476685623,-3.495790919233229,-0.05546357793670555
AMGN,log_abs_return,3,90.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,8,1.6890463232585187,1.7234476174269118,-2.0367288744352443,-0.034401294168393215
AXP,log_abs_return,3,90.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,3,1.7855400963896404,1.8478506375197334,-3.4897307126333863,-0.06231054113009282
BAC,log_abs_return,3,90.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,8,1.7967386863707893,1.789709858868261,0.39119920753338683,0.007028827502528423
BX,log_abs_return,3,90.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,5,1.546478921868183,1.5315440936431424,0.9657311207965855,0.014934828225040508
C,log_abs_return,3,90.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,3,1.833864733857567,1.9281963668449495,-5.143870823501479,-0.0943316329873823
ABT,log_abs_return,3,95.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,4,2.1714381731391503,2.168373938193512,0.1411154590327758,0.0030642349456382334
AMD,log_abs_return,3,95.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,8,1.7242088604242807,1.8020345398787798,-4.513703718895655,-0.07782567945449917
AMGN,log_abs_return,3,95.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,2,2.0879177473907022,2.1696950789074023,-3.9166931560832925,-0.08177733151669964
AXP,log_abs_return,3,95.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,2,1.8977190322700426,2.005797902580089,-5.695198734491436,-0.1080788703100466
BAC,log_abs_return,3,95.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,3,2.008031200925527,1.939578409908749,3.4089505673630507,0.06845279101677774
BX,log_abs_return,3,95.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,2,1.7395603916227456,1.7066902291381991,1.8895671942658783,0.03287016248454644
C,log_abs_return,3,95.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,1,2.1476471965192094,2.2098228768866863,-2.8950602532970904,-0.06217568036747689
ABT,log_gk,1,80.0,target_sector_event_weighted,same_day_text,cross_ticker_same_day,target_event_keyword,14,0.5620180193370048,0.5530019733263436,1.6042272134436444,0.009016046010661225
AMD,log_gk,1,80.0,target_sector_event_weighted,same_day_text,cross_ticker_same_day,target_event_keyword,17,0.6041335454385347,0.594488568829808,1.596497443578548,0.009644976608726645
AMGN,log_gk,1,80.0,target_sector_event_weighted,same_day_text,cross_ticker_same_day,target_event_keyword,13,0.5839499216471353,0.567619376088679,2.796566101489172,0.01633054555845635
AXP,log_gk,1,80.0,target_sector_event_weighted,same_day_text,cross_ticker_same_day,target_event_keyword,10,0.6462206533101934,0.6509491305510025,-0.7317124911727827,-0.0047284772408090255
BAC,log_gk,1,80.0,target_sector_event_weighted,same_day_text,cross_ticker_same_day,target_event_keyword,9,0.7376931090287666,0.7310021225267196,0.9070149117776437,0.006690986502047025
BX,log_gk,1,80.0,target_sector_event_weighted,same_day_text,cross_ticker_same_day,target_event_keyword,10,0.39134399083647553,0.4039340827846143,-3.2171420139167477,-0.0114738122047926
C,log_gk,1,80.0,target_sector_event_weighted,same_day_text,cross_ticker_same_day,target_event_keyword,9,0.4886474269940243,0.4889389975567938,-0.05966890372536068,-0.00029157056276944243
ABT,log_gk,1,85.0,target_sector_event_weighted,same_day_text,cross_ticker_same_day,target_event_keyword,10,0.6326689371777252,0.627361633561838,0.8388753270490135,0.005307303615887183
AMD,log_gk,1,85.0,target_sector_event_weighted,same_day_text,cross_ticker_same_day,target_event_keyword,13,0.6368999701477859,0.6238456253366889,2.049669559266567,0.013054344811097077
AMGN,log_gk,1,85.0,target_sector_event_weighted,same_day_text,cross_ticker_same_day,target_event_keyword,11,0.5972261951454987,0.5775528784330963,3.2941148382832504,0.019673316712402297
AXP,log_gk,1,85.0,target_sector_event_weighted,same_day_text,cross_ticker_same_day,target_event_keyword,7,0.7790123383130497,0.7892597710087913,-1.3154390748075158,-0.01024743269574164
BAC,log_gk,1,85.0,target_sector_event_weighted,same_day_text,cross_ticker_same_day,target_event_keyword,6,0.8629425569370781,0.8520047543151831,1.267500662004385,0.010937802621895068
